1,0
1,0
0,999002624671916
0,998661311914324
0,9979194630872483
1,0
0,9958847736625515
0,992573726541555
1,0
1,0
0,9933510638297872
1,0
0,9973262032085561
1,0
0,9982758620689655
0,9986789960369881
1,0
0,9992761394101877
0,9921465968586387
0,9945205479452055
1,0
1,0
0,9986666666666667
1,0
1,0
1,0
0,9974259974259975
0,9939357429718876
0,9982016348773842
0,9986737400530504
